LeadID,Region,CustomerSegment,Industry,Product,DealSize,MarketingSpend,LeadScore,Converted,ConversionRate,ExpectedRevenue
1364,South,SMB,Tech,CRM,25811.0,1416.0,0.52,0,0.3448275862068966,8900.344827586208
1365,West,MidMarket,Manufacturing,ERP,27933.0,1899.0,0.15,0,0.27702702702702703,7738.195945945946
1366,South,SMB,Tech,CRM,11502.0,2164.0,0.6,1,0.3448275862068966,3966.206896551724
1367,East,SMB,Manufacturing,ERP,17922.0,2946.0,0.08,0,0.28402366863905326,5090.2721893491125
1368,South,MidMarket,Tech,Analytics,28225.0,2321.0,0.42,1,0.33727810650887574,9519.674556213018
1369,North,SMB,Retail,CRM,15453.0,2109.0,0.13,0,0.36813186813186816,5688.741758241758
1370,South,MidMarket,Retail,CRM,23701.0,1338.0,0.11,0,0.3448275862068966,8172.758620689656
1371,East,MidMarket,Manufacturing,ERP,20060.0,586.0,0.42,0,0.28402366863905326,5697.514792899408
1372,East,Enterprise,Tech,CRM,22316.0,1220.0,0.08,0,0.3241758241758242,7234.307692307692
1373,West,MidMarket,Tech,CRM,20273.0,2421.0,0.51,0,0.2658959537572254,5390.508670520231
1374,South,SMB,Finance,CRM,25223.0,1013.0,0.13,0,0.3448275862068966,8697.586206896553
1375,East,MidMarket,Healthcare,Analytics,12849.0,2280.0,0.34,0,0.3,3854.7
1376,North,SMB,Manufacturing,Analytics,13607.0,1949.0,0.11,1,0.26256983240223464,3572.787709497207
1377,West,SMB,Healthcare,ERP,30252.0,930.0,0.1,0,0.27702702702702703,8380.621621621622
1378,North,MidMarket,Healthcare,Analytics,34703.0,1154.0,0.54,0,0.26256983240223464,9111.960893854748
1379,South,SMB,Manufacturing,ERP,19962.0,1741.0,0.39,0,0.35333333333333333,7053.24
1380,South,MidMarket,Tech,Analytics,32007.0,1546.0,0.28,0,0.33727810650887574,10795.260355029586
1381,South,Enterprise,Manufacturing,ERP,14598.0,2446.0,0.35,0,0.35333333333333333,5157.96
1382,West,Enterprise,Healthcare,Analytics,16279.0,2336.0,0.14,0,0.27058823529411763,4404.905882352941
1383,East,Enterprise,Tech,Analytics,30202.0,1936.0,0.21,0,0.3,9060.6
1384,West,SMB,Retail,ERP,25629.0,2556.0,0.55,0,0.27702702702702703,7099.925675675676
1385,North,SMB,Manufacturing,CRM,31245.0,1907.0,0.53,0,0.36813186813186816,11502.280219780221
1386,West,MidMarket,Manufacturing,CRM,23280.0,2911.0,0.27,0,0.2658959537572254,6190.057803468208
1387,North,SMB,Tech,Analytics,12912.0,1043.0,0.19,0,0.26256983240223464,3390.3016759776538
1388,West,MidMarket,Retail,ERP,21565.0,2285.0,0.19,1,0.27702702702702703,5974.0878378378375
1389,East,MidMarket,Retail,CRM,28414.0,1425.0,0.26,0,0.3241758241758242,9211.131868131868
1390,North,MidMarket,Tech,ERP,19071.0,1197.0,0.18,1,0.2621951219512195,5000.323170731707
1391,South,SMB,Finance,CRM,17995.0,951.0,0.2,1,0.3448275862068966,6205.172413793104
1392,South,SMB,Manufacturing,ERP,23387.0,1881.0,0.59,0,0.35333333333333333,8263.406666666666
1393,West,SMB,Manufacturing,Analytics,16083.0,1039.0,0.08,1,0.27058823529411763,4351.870588235294
1394,South,SMB,Healthcare,ERP,22069.0,1001.0,0.43,0,0.35333333333333333,7797.713333333333
1395,North,Enterprise,Tech,CRM,20445.0,2976.0,0.33,1,0.36813186813186816,7526.456043956045
1396,South,SMB,Healthcare,Analytics,16567.0,2504.0,0.43,0,0.33727810650887574,5587.6863905325445
1397,East,SMB,Healthcare,ERP,26865.0,2371.0,0.18,0,0.28402366863905326,7630.295857988166
1398,East,SMB,Retail,CRM,24522.0,2485.0,0.21,0,0.3241758241758242,7949.43956043956
1399,West,MidMarket,Manufacturing,Analytics,17524.0,2922.0,0.57,1,0.27058823529411763,4741.788235294117
1400,North,MidMarket,Healthcare,ERP,19895.0,1933.0,0.5,0,0.2621951219512195,5216.371951219512
1401,East,SMB,Retail,CRM,18101.0,1051.0,0.64,1,0.3241758241758242,5867.906593406594
1402,East,SMB,Tech,ERP,15529.0,2656.0,0.38,1,0.28402366863905326,4410.603550295858
1403,North,SMB,Healthcare,ERP,8112.0,2357.0,0.27,0,0.2621951219512195,2126.9268292682927
1404,South,SMB,Manufacturing,Analytics,16613.0,1536.0,0.29,0,0.33727810650887574,5603.201183431953
1405,South,MidMarket,Healthcare,Analytics,15632.0,1684.0,0.34,0,0.33727810650887574,5272.331360946746
1406,West,MidMarket,Tech,CRM,20804.0,1528.0,0.34,0,0.2658959537572254,5531.699421965317
1407,South,SMB,Healthcare,Analytics,23085.0,2825.0,0.37,1,0.33727810650887574,7786.065088757397
1408,North,SMB,Manufacturing,CRM,14385.0,1359.0,0.49,1,0.36813186813186816,5295.576923076924
1409,East,Enterprise,Retail,ERP,22614.0,2909.0,0.13,1,0.28402366863905326,6422.911242603551
1410,South,SMB,Manufacturing,ERP,13306.0,2776.0,0.23,1,0.35333333333333333,4701.453333333333
1411,West,MidMarket,Retail,CRM,19123.0,2076.0,0.15,0,0.2658959537572254,5084.728323699422
1412,South,SMB,Finance,ERP,15783.0,1950.0,0.17,0,0.35333333333333333,5576.66
1413,North,SMB,Manufacturing,Analytics,25223.0,1425.0,0.22,1,0.26256983240223464,6622.7988826815645
1414,West,SMB,Manufacturing,ERP,20817.0,546.0,0.58,1,0.27702702702702703,5766.871621621622
1415,South,MidMarket,Tech,Analytics,19229.0,819.0,0.37,0,0.33727810650887574,6485.5207100591715
1416,West,Enterprise,Healthcare,CRM,15623.0,2386.0,0.45,0,0.2658959537572254,4154.092485549133
1417,North,SMB,Retail,CRM,17698.0,1679.0,0.69,1,0.36813186813186816,6515.197802197803
1418,East,SMB,Retail,ERP,32803.0,875.0,0.37,0,0.28402366863905326,9316.828402366864
1419,North,SMB,Tech,ERP,16492.0,1160.0,0.13,0,0.2621951219512195,4324.121951219512
1420,North,SMB,Tech,Analytics,23356.0,2870.0,0.5,0,0.26256983240223464,6132.581005586592
1421,North,SMB,Healthcare,Analytics,19211.0,1418.0,0.22,1,0.26256983240223464,5044.229050279329
1422,North,SMB,Healthcare,ERP,23156.0,2769.0,0.29,1,0.2621951219512195,6071.39024390244
1423,East,MidMarket,Manufacturing,ERP,25859.0,1262.0,0.09,1,0.28402366863905326,7344.568047337279
1424,East,SMB,Finance,CRM,17522.0,1858.0,0.18,0,0.3241758241758242,5680.208791208792
1425,West,SMB,Healthcare,CRM,24968.0,551.0,0.57,0,0.2658959537572254,6638.890173410404
1426,South,Enterprise,Tech,CRM,39296.0,1805.0,0.6,0,0.3448275862068966,13550.344827586208
1427,East,SMB,Healthcare,ERP,23973.0,2092.0,0.25,1,0.28402366863905326,6808.899408284024
1428,East,Enterprise,Retail,ERP,31295.0,1086.0,0.25,0,0.28402366863905326,8888.520710059172
1429,South,SMB,Finance,ERP,23367.0,1947.0,0.4,0,0.35333333333333333,8256.34
1430,East,Enterprise,Manufacturing,CRM,13476.0,2118.0,0.24,1,0.3241758241758242,4368.593406593407
1431,North,MidMarket,Retail,ERP,21930.0,2217.0,0.23,0,0.2621951219512195,5749.939024390244
1432,North,Enterprise,Retail,Analytics,17687.0,2441.0,0.27,1,0.26256983240223464,4644.072625698324
1433,South,Enterprise,Finance,ERP,15828.0,1278.0,0.13,0,0.35333333333333333,5592.56
1434,West,SMB,Manufacturing,ERP,19492.0,1919.0,0.42,0,0.27702702702702703,5399.810810810811
1435,West,Enterprise,Tech,ERP,18917.0,2954.0,0.18,0,0.27702702702702703,5240.52027027027
1436,South,SMB,Manufacturing,ERP,12581.0,2745.0,0.12,1,0.35333333333333333,4445.286666666667
1437,South,SMB,Healthcare,ERP,38959.0,2882.0,0.42,1,0.35333333333333333,13765.513333333332
1438,North,SMB,Retail,Analytics,25655.0,1465.0,0.26,0,0.26256983240223464,6736.229050279329
1439,West,MidMarket,Healthcare,Analytics,21711.0,2467.0,0.16,0,0.27058823529411763,5874.741176470588
1440,East,SMB,Tech,ERP,20629.0,2050.0,0.23,1,0.28402366863905326,5859.12426035503
1441,North,MidMarket,Healthcare,CRM,28416.0,707.0,0.63,0,0.36813186813186816,10460.835164835165
1442,South,MidMarket,Manufacturing,ERP,34529.0,2560.0,0.31,0,0.35333333333333333,12200.246666666666
1443,West,MidMarket,Healthcare,ERP,24796.0,2193.0,0.23,0,0.27702702702702703,6869.1621621621625
1444,East,Enterprise,Tech,ERP,20848.0,997.0,0.49,1,0.28402366863905326,5921.325443786983
1445,East,SMB,Tech,CRM,30309.0,699.0,0.08,0,0.3241758241758242,9825.445054945056
1446,North,SMB,Tech,CRM,20997.0,2593.0,0.24,0,0.36813186813186816,7729.6648351648355
1447,West,SMB,Manufacturing,CRM,23047.0,697.0,0.2,1,0.2658959537572254,6128.104046242774
1448,West,SMB,Tech,Analytics,27007.0,728.0,0.55,0,0.27058823529411763,7307.776470588235
1449,South,SMB,Retail,CRM,17295.0,1569.0,0.31,0,0.3448275862068966,5963.793103448276
1450,West,SMB,Tech,Analytics,5469.0,837.0,0.17,0,0.27058823529411763,1479.8470588235293
1451,West,SMB,Healthcare,Analytics,16954.0,2784.0,0.16,1,0.27058823529411763,4587.55294117647
1452,North,Enterprise,Healthcare,CRM,25411.0,1676.0,0.14,1,0.36813186813186816,9354.598901098901
1453,West,MidMarket,Healthcare,CRM,24918.0,1923.0,0.05,0,0.2658959537572254,6625.5953757225425
1454,East,SMB,Manufacturing,CRM,29399.0,2820.0,0.2,1,0.3241758241758242,9530.445054945056
1455,North,MidMarket,Healthcare,Analytics,17222.0,1826.0,0.29,0,0.26256983240223464,4521.977653631285
1456,North,SMB,Manufacturing,ERP,31066.0,1384.0,0.2,1,0.2621951219512195,8145.3536585365855
1457,South,SMB,Manufacturing,CRM,21295.0,2493.0,0.11,0,0.3448275862068966,7343.103448275862
1458,West,MidMarket,Tech,CRM,24231.0,1607.0,0.46,1,0.2658959537572254,6442.924855491329
1459,South,SMB,Retail,CRM,26325.0,1296.0,0.57,0,0.3448275862068966,9077.586206896553
1460,East,SMB,Tech,Analytics,10328.0,2308.0,0.48,0,0.3,3098.4
1461,North,Enterprise,Tech,Analytics,12966.0,2504.0,0.22,1,0.26256983240223464,3404.4804469273745
1462,North,Enterprise,Manufacturing,ERP,12733.0,2479.0,0.18,0,0.2621951219512195,3338.5304878048782
1463,North,MidMarket,Manufacturing,CRM,27506.0,2944.0,0.28,0,0.36813186813186816,10125.835164835165
1464,East,MidMarket,Healthcare,Analytics,17862.0,2467.0,0.62,1,0.3,5358.599999999999
1465,East,MidMarket,Healthcare,ERP,34193.0,2425.0,0.35,0,0.28402366863905326,9711.621301775149
1466,South,SMB,Tech,CRM,20024.0,2644.0,0.24,0,0.3448275862068966,6904.827586206897
1467,South,SMB,Finance,Analytics,9700.0,500.0,0.32,1,0.33727810650887574,3271.597633136095
1468,South,SMB,Finance,CRM,15293.0,1406.0,0.23,0,0.3448275862068966,5273.44827586207
1469,West,SMB,Healthcare,CRM,20822.0,2344.0,0.27,0,0.2658959537572254,5536.485549132947
1470,North,MidMarket,Finance,Analytics,23606.0,1999.0,0.29,1,0.26256983240223464,6198.223463687151
1471,North,SMB,Healthcare,Analytics,13106.0,944.0,0.52,1,0.26256983240223464,3441.240223463687
1472,South,Enterprise,Manufacturing,Analytics,23979.0,1259.0,0.58,0,0.33727810650887574,8087.591715976331
1473,North,Enterprise,Tech,CRM,25849.0,1342.0,0.18,0,0.36813186813186816,9515.84065934066
1474,South,MidMarket,Retail,CRM,15513.0,1920.0,0.15,1,0.3448275862068966,5349.310344827587
1475,West,MidMarket,Tech,ERP,33784.0,2579.0,0.26,0,0.27702702702702703,9359.081081081082
1476,West,Enterprise,Healthcare,CRM,16271.0,2831.0,0.34,0,0.2658959537572254,4326.393063583815
1477,East,SMB,Healthcare,Analytics,13001.0,2375.0,0.56,1,0.3,3900.2999999999997
1478,West,MidMarket,Tech,CRM,9295.0,2607.0,0.14,0,0.2658959537572254,2471.5028901734104
1479,South,SMB,Healthcare,ERP,28544.0,1675.0,0.14,0,0.35333333333333333,10085.546666666667
1480,West,MidMarket,Finance,ERP,20160.0,1474.0,0.04,0,0.27702702702702703,5584.864864864865
1481,East,SMB,Finance,Analytics,16645.0,1482.0,0.43,0,0.3,4993.5
1482,North,Enterprise,Healthcare,Analytics,9681.0,2040.0,0.29,0,0.26256983240223464,2541.9385474860337
1483,South,Enterprise,Healthcare,ERP,17275.0,811.0,0.32,0,0.35333333333333333,6103.833333333333
1484,North,SMB,Finance,ERP,36670.0,1949.0,0.26,1,0.2621951219512195,9614.69512195122
1485,East,SMB,Healthcare,ERP,4989.0,2163.0,0.13,1,0.28402366863905326,1416.9940828402366
1486,East,Enterprise,Healthcare,Analytics,15578.0,1597.0,0.27,0,0.3,4673.4
1487,East,SMB,Tech,ERP,32549.0,2883.0,0.51,0,0.28402366863905326,9244.686390532544
1488,North,Enterprise,Retail,ERP,28743.0,2021.0,0.05,1,0.2621951219512195,7536.274390243902
1489,North,MidMarket,Finance,Analytics,16006.0,1050.0,0.28,0,0.26256983240223464,4202.692737430168
1490,North,SMB,Tech,CRM,21425.0,1698.0,0.08,0,0.36813186813186816,7887.225274725275
1491,North,SMB,Retail,CRM,23241.0,2189.0,0.17,1,0.36813186813186816,8555.752747252747
1492,East,SMB,Healthcare,ERP,20937.0,1309.0,0.14,0,0.28402366863905326,5946.603550295858
1493,East,MidMarket,Healthcare,CRM,32491.0,699.0,0.21,0,0.3241758241758242,10532.796703296704
1494,South,SMB,Tech,CRM,22378.0,1959.0,0.17,1,0.3448275862068966,7716.551724137931
1495,South,MidMarket,Healthcare,CRM,27949.0,2870.0,0.55,0,0.3448275862068966,9637.586206896553
1496,North,SMB,Manufacturing,CRM,21271.0,1713.0,0.29,0,0.36813186813186816,7830.5329670329675
1497,West,MidMarket,Tech,ERP,5773.0,2765.0,0.5,0,0.27702702702702703,1599.277027027027
1498,West,Enterprise,Retail,CRM,11653.0,2588.0,0.33,0,0.2658959537572254,3098.4855491329477
1499,East,Enterprise,Tech,CRM,13106.0,869.0,0.11,1,0.3241758241758242,4248.648351648352
1500,East,SMB,Finance,Analytics,18255.0,2270.0,0.39,1,0.3,5476.5
1501,East,Enterprise,Tech,ERP,34549.0,1589.0,0.54,0,0.28402366863905326,9812.733727810652
1502,South,MidMarket,Healthcare,Analytics,22537.0,1126.0,0.87,0,0.33727810650887574,7601.236686390533
1503,South,MidMarket,Healthcare,Analytics,19259.0,2217.0,0.52,1,0.33727810650887574,6495.639053254438
1504,East,Enterprise,Manufacturing,ERP,28670.0,2357.0,0.54,0,0.28402366863905326,8142.958579881657
1505,East,SMB,Manufacturing,CRM,9837.0,950.0,0.31,0,0.3241758241758242,3188.9175824175827
1506,East,SMB,Manufacturing,Analytics,16572.0,2786.0,0.08,0,0.3,4971.599999999999
1507,West,Enterprise,Retail,ERP,15539.0,2378.0,0.45,0,0.27702702702702703,4304.722972972973
1508,South,SMB,Manufacturing,CRM,22786.0,2833.0,0.16,0,0.3448275862068966,7857.241379310345
1509,West,Enterprise,Retail,ERP,26271.0,1293.0,0.14,0,0.27702702702702703,7277.777027027027
1510,West,Enterprise,Manufacturing,Analytics,23300.0,2848.0,0.13,1,0.27058823529411763,6304.7058823529405
1511,East,SMB,Retail,CRM,23411.0,1421.0,0.05,1,0.3241758241758242,7589.28021978022
1512,East,Enterprise,Tech,CRM,17472.0,635.0,0.12,0,0.3241758241758242,5664.0
1513,North,SMB,Tech,ERP,22245.0,2407.0,0.11,0,0.2621951219512195,5832.530487804878
1514,North,MidMarket,Healthcare,CRM,14121.0,2259.0,0.21,0,0.36813186813186816,5198.390109890111
1515,West,MidMarket,Retail,Analytics,24719.0,1995.0,0.59,0,0.27058823529411763,6688.6705882352935
1516,South,Enterprise,Finance,Analytics,16496.0,1725.0,0.11,0,0.33727810650887574,5563.739644970414
1517,East,SMB,Healthcare,Analytics,12149.0,580.0,0.05,0,0.3,3644.7
1518,East,SMB,Tech,ERP,20265.0,2061.0,0.42,0,0.28402366863905326,5755.739644970415
1519,West,MidMarket,Retail,CRM,6608.0,1542.0,0.48,0,0.2658959537572254,1757.0404624277455
1520,North,MidMarket,Manufacturing,CRM,30321.0,1901.0,0.23,1,0.36813186813186816,11162.126373626374
1521,South,MidMarket,Finance,CRM,25580.0,1573.0,0.16,0,0.3448275862068966,8820.689655172415
1522,North,SMB,Tech,Analytics,22359.0,2915.0,0.21,0,0.26256983240223464,5870.7988826815645
1523,North,SMB,Healthcare,CRM,8634.0,2010.0,0.49,0,0.36813186813186816,3178.4505494505497
1524,North,SMB,Retail,Analytics,15099.0,2373.0,0.51,0,0.26256983240223464,3964.541899441341
1525,North,Enterprise,Finance,CRM,20284.0,2841.0,0.3,1,0.36813186813186816,7467.186813186814
1526,East,SMB,Retail,Analytics,18158.0,1979.0,0.39,0,0.3,5447.4
1527,East,SMB,Manufacturing,CRM,8180.0,530.0,0.54,1,0.3241758241758242,2651.758241758242
1528,North,Enterprise,Healthcare,ERP,10785.0,586.0,0.17,0,0.2621951219512195,2827.7743902439024
1529,South,SMB,Retail,ERP,18018.0,2256.0,0.36,1,0.35333333333333333,6366.36
1530,West,Enterprise,Tech,Analytics,11017.0,1198.0,0.49,0,0.27058823529411763,2981.070588235294
1531,South,MidMarket,Healthcare,Analytics,29600.0,1948.0,0.41,0,0.33727810650887574,9983.431952662722
1532,South,Enterprise,Tech,CRM,23462.0,1006.0,0.31,0,0.3448275862068966,8090.344827586207
1533,South,SMB,Retail,CRM,14376.0,1176.0,0.17,0,0.3448275862068966,4957.241379310345
1534,North,SMB,Healthcare,ERP,28184.0,1762.0,0.21,0,0.2621951219512195,7389.707317073171
1535,East,MidMarket,Tech,CRM,26774.0,2939.0,0.27,0,0.3241758241758242,8679.483516483517
1536,South,Enterprise,Manufacturing,Analytics,22023.0,2041.0,0.47,1,0.33727810650887574,7427.87573964497
1537,North,MidMarket,Manufacturing,Analytics,19723.0,2840.0,0.14,0,0.26256983240223464,5178.664804469274
1538,South,SMB,Retail,Analytics,17911.0,2898.0,0.06,0,0.33727810650887574,6040.988165680474
1539,South,MidMarket,Healthcare,Analytics,16220.0,1020.0,0.25,0,0.33727810650887574,5470.650887573965
1540,North,MidMarket,Finance,Analytics,10642.0,1278.0,0.6,0,0.26256983240223464,2794.268156424581
1541,East,MidMarket,Healthcare,ERP,30698.0,2425.0,0.35,0,0.28402366863905326,8718.958579881657
1542,East,MidMarket,Manufacturing,ERP,16356.0,2667.0,0.28,0,0.28402366863905326,4645.491124260355
1543,West,Enterprise,Tech,Analytics,20197.0,1798.0,0.06,0,0.27058823529411763,5465.070588235294
1544,North,MidMarket,Finance,CRM,13628.0,2983.0,0.24,1,0.36813186813186816,5016.901098901099
1545,West,SMB,Retail,Analytics,18184.0,529.0,0.42,0,0.27058823529411763,4920.376470588235
1546,West,SMB,Finance,ERP,39955.0,1249.0,0.16,0,0.27702702702702703,11068.614864864865
1547,West,SMB,Retail,Analytics,14918.0,2058.0,0.62,0,0.27058823529411763,4036.635294117647
1548,East,SMB,Finance,ERP,30140.0,1673.0,0.22,0,0.28402366863905326,8560.473372781065
1549,North,SMB,Retail,ERP,19805.0,792.0,0.19,0,0.2621951219512195,5192.774390243902
1550,West,SMB,Retail,Analytics,24760.0,1419.0,0.1,0,0.27058823529411763,6699.764705882352
1551,North,SMB,Finance,Analytics,28712.0,564.0,0.26,0,0.26256983240223464,7538.905027932961
1552,North,SMB,Finance,CRM,21906.0,2107.0,0.34,0,0.36813186813186816,8064.2967032967035
1553,East,Enterprise,Retail,ERP,17538.0,2732.0,0.14,0,0.28402366863905326,4981.207100591716
1554,West,Enterprise,Manufacturing,CRM,18697.0,2712.0,0.06,0,0.2658959537572254,4971.456647398843
1555,West,SMB,Finance,Analytics,18933.0,2249.0,0.24,0,0.27058823529411763,5123.047058823529
1556,North,Enterprise,Healthcare,ERP,33051.0,1664.0,0.17,0,0.2621951219512195,8665.810975609756
1557,South,MidMarket,Tech,CRM,9611.0,1780.0,0.4,0,0.3448275862068966,3314.137931034483
1558,East,SMB,Retail,CRM,7605.0,842.0,0.29,1,0.3241758241758242,2465.357142857143
1559,East,SMB,Retail,CRM,8072.0,1353.0,0.13,1,0.3241758241758242,2616.747252747253
1560,East,MidMarket,Tech,Analytics,13742.0,969.0,0.12,0,0.3,4122.599999999999
1561,East,MidMarket,Manufacturing,Analytics,24901.0,2553.0,0.05,0,0.3,7470.299999999999
1562,West,MidMarket,Tech,Analytics,25330.0,2787.0,0.29,0,0.27058823529411763,6854.0
1563,West,SMB,Finance,ERP,15747.0,1842.0,0.51,0,0.27702702702702703,4362.344594594595
1564,South,SMB,Tech,Analytics,19801.0,2319.0,0.24,1,0.33727810650887574,6678.443786982249
1565,East,SMB,Retail,ERP,12186.0,804.0,0.11,0,0.28402366863905326,3461.112426035503
1566,East,SMB,Tech,CRM,12835.0,2021.0,0.04,1,0.3241758241758242,4160.7967032967035
1567,North,SMB,Healthcare,CRM,24059.0,2257.0,0.15,0,0.36813186813186816,8856.884615384615
1568,West,SMB,Finance,Analytics,27334.0,1632.0,0.48,1,0.27058823529411763,7396.2588235294115
1569,East,Enterprise,Tech,CRM,16662.0,1108.0,0.15,1,0.3241758241758242,5401.417582417583
1570,South,Enterprise,Retail,Analytics,31445.0,2693.0,0.13,1,0.33727810650887574,10605.710059171597
1571,South,SMB,Finance,ERP,26759.0,2357.0,0.52,0,0.35333333333333333,9454.846666666666
1572,West,Enterprise,Retail,CRM,31142.0,2750.0,0.2,1,0.2658959537572254,8280.531791907513
1573,South,SMB,Manufacturing,Analytics,17893.0,2546.0,0.33,0,0.33727810650887574,6034.917159763314
1574,South,SMB,Healthcare,CRM,30645.0,2976.0,0.4,1,0.3448275862068966,10567.241379310346
1575,West,SMB,Manufacturing,CRM,35257.0,980.0,0.25,0,0.2658959537572254,9374.693641618496
1576,East,MidMarket,Healthcare,Analytics,17112.0,717.0,0.39,0,0.3,5133.599999999999
1577,East,Enterprise,Tech,CRM,18921.0,1343.0,0.21,1,0.3241758241758242,6133.7307692307695
1578,South,MidMarket,Finance,CRM,13366.0,823.0,0.26,1,0.3448275862068966,4608.9655172413795
1579,South,SMB,Tech,CRM,11990.0,1808.0,0.2,1,0.3448275862068966,4134.48275862069
1580,East,MidMarket,Healthcare,CRM,12072.0,2083.0,0.09,0,0.3241758241758242,3913.4505494505497
1581,West,SMB,Healthcare,ERP,14320.0,1946.0,0.32,1,0.27702702702702703,3967.027027027027
1582,South,Enterprise,Healthcare,CRM,21923.0,1148.0,0.44,1,0.3448275862068966,7559.6551724137935
1583,North,MidMarket,Retail,CRM,14616.0,2772.0,0.42,0,0.36813186813186816,5380.615384615385
1584,West,SMB,Finance,Analytics,21709.0,553.0,0.5,1,0.27058823529411763,5874.2
1585,South,MidMarket,Tech,ERP,21854.0,1370.0,0.13,0,0.35333333333333333,7721.746666666667
1586,South,MidMarket,Tech,Analytics,16709.0,2297.0,0.44,0,0.33727810650887574,5635.579881656805
1587,North,SMB,Manufacturing,Analytics,19562.0,2417.0,0.34,0,0.26256983240223464,5136.391061452514
1588,North,MidMarket,Healthcare,Analytics,16305.0,1540.0,0.1,0,0.26256983240223464,4281.2011173184355
1589,East,SMB,Healthcare,ERP,17825.0,542.0,0.43,0,0.28402366863905326,5062.721893491124
1590,West,MidMarket,Healthcare,Analytics,14338.0,2045.0,0.11,0,0.27058823529411763,3879.6941176470586
1591,West,Enterprise,Tech,Analytics,20589.0,658.0,0.09,0,0.27058823529411763,5571.141176470588
1592,East,Enterprise,Manufacturing,Analytics,15796.0,770.0,0.15,0,0.3,4738.8
1593,West,MidMarket,Retail,CRM,11838.0,2126.0,0.11,0,0.2658959537572254,3147.6763005780344
1594,West,MidMarket,Finance,Analytics,24154.0,1281.0,0.3,0,0.27058823529411763,6535.788235294117
1595,West,SMB,Retail,ERP,24391.0,1370.0,0.44,0,0.27702702702702703,6756.966216216216
1596,West,MidMarket,Tech,ERP,27782.0,1717.0,0.22,0,0.27702702702702703,7696.364864864865
1597,West,SMB,Healthcare,CRM,12829.0,2946.0,0.5,1,0.2658959537572254,3411.179190751445
1598,North,SMB,Finance,ERP,16634.0,2914.0,0.04,1,0.2621951219512195,4361.3536585365855
1599,West,SMB,Tech,ERP,21613.0,1541.0,0.43,0,0.27702702702702703,5987.385135135135
1600,North,SMB,Tech,CRM,16486.0,1164.0,0.24,0,0.36813186813186816,6069.021978021979
1601,West,MidMarket,Tech,Analytics,23996.0,1256.0,0.26,0,0.27058823529411763,6493.035294117647
1602,East,SMB,Finance,CRM,23486.0,1172.0,0.21,0,0.3241758241758242,7613.593406593407
1603,South,MidMarket,Finance,Analytics,23355.0,1831.0,0.12,1,0.33727810650887574,7877.130177514793
1604,North,SMB,Manufacturing,Analytics,30218.0,2017.0,0.11,0,0.26256983240223464,7934.335195530726
1605,West,SMB,Manufacturing,ERP,24509.0,1722.0,0.09,0,0.27702702702702703,6789.655405405406
1606,East,MidMarket,Retail,CRM,21077.0,1520.0,0.37,0,0.3241758241758242,6832.653846153847
1607,South,SMB,Finance,ERP,18645.0,1028.0,0.2,1,0.35333333333333333,6587.9
1608,North,SMB,Finance,ERP,19133.0,1706.0,0.21,0,0.2621951219512195,5016.579268292683
1609,South,MidMarket,Finance,Analytics,12551.0,1353.0,0.2,0,0.33727810650887574,4233.177514792899
1610,East,SMB,Manufacturing,ERP,7640.0,1854.0,0.47,0,0.28402366863905326,2169.940828402367
1611,North,Enterprise,Tech,CRM,23246.0,2188.0,0.02,0,0.36813186813186816,8557.593406593407
1612,South,SMB,Healthcare,ERP,28565.0,2083.0,0.34,1,0.35333333333333333,10092.966666666667
1613,West,SMB,Manufacturing,ERP,17689.0,1656.0,0.08,0,0.27702702702702703,4900.331081081081
1614,North,MidMarket,Finance,Analytics,31110.0,1890.0,0.24,0,0.26256983240223464,8168.54748603352
1615,South,SMB,Manufacturing,CRM,18764.0,1212.0,0.14,0,0.3448275862068966,6470.344827586207
1616,East,SMB,Retail,ERP,6324.0,561.0,0.46,0,0.28402366863905326,1796.1656804733727
1617,East,SMB,Finance,Analytics,26428.0,2063.0,0.06,0,0.3,7928.4
1618,North,SMB,Retail,ERP,16645.0,1131.0,0.14,0,0.2621951219512195,4364.237804878049
1619,South,Enterprise,Finance,CRM,27061.0,2172.0,0.38,0,0.3448275862068966,9331.379310344828
1620,North,SMB,Manufacturing,ERP,11057.0,2368.0,0.3,0,0.2621951219512195,2899.0914634146343
1621,North,MidMarket,Tech,ERP,22884.0,2790.0,0.39,0,0.2621951219512195,6000.073170731707
1622,South,Enterprise,Healthcare,Analytics,14397.0,2895.0,0.38,1,0.33727810650887574,4855.792899408284
1623,South,SMB,Retail,ERP,21410.0,526.0,0.23,1,0.35333333333333333,7564.866666666667
1624,West,Enterprise,Manufacturing,Analytics,25366.0,2976.0,0.36,1,0.27058823529411763,6863.741176470588
1625,South,SMB,Tech,CRM,23741.0,2208.0,0.32,0,0.3448275862068966,8186.551724137931
1626,East,Enterprise,Manufacturing,ERP,20486.0,2109.0,0.41,0,0.28402366863905326,5818.508875739645
1627,North,SMB,Retail,CRM,10351.0,538.0,0.18,0,0.36813186813186816,3810.5329670329675
1628,North,MidMarket,Healthcare,CRM,25112.0,2653.0,0.09,0,0.36813186813186816,9244.527472527474
1629,East,SMB,Manufacturing,ERP,27220.0,864.0,0.28,1,0.28402366863905326,7731.12426035503
1630,South,SMB,Finance,Analytics,12699.0,2593.0,0.6,1,0.33727810650887574,4283.094674556213
1631,East,MidMarket,Tech,CRM,13728.0,539.0,0.32,1,0.3241758241758242,4450.285714285715
